,lat,lon
0,20.671484695462038,-103.3039715528054
1,20.671775556775522,-103.30494160401946
2,20.67187419822941,-103.30527058788734
3,20.672036296525857,-103.3058094414022
4,20.67231458995031,-103.30673457073347
5,20.67245388787701,-103.30719764539754
6,20.672466286129225,-103.30723886172842
7,20.672588106329368,-103.30765206673135
8,20.672727100528146,-103.30812352946522
9,20.672860095675116,-103.30857464845948
10,20.673001021068504,-103.30905267194315
11,20.673126261334303,-103.30947749539385
12,20.673275047310156,-103.30998219289947
13,20.673395569269815,-103.31039102023229
14,20.673527824610623,-103.31083965327417
15,20.673680959444056,-103.31134874940406
16,20.67394886275825,-103.31223940707324
17,20.674223812159276,-103.31315350858371
18,20.674498435674966,-103.31406654564223
19,20.67451126273233,-103.31410919204897
20,20.6747779505934,-103.31497252491775
21,20.675064693108173,-103.31590079813265
22,20.67531202263714,-103.31670149494272
23,20.67534428233308,-103.31680094192068
24,20.675372678762574,-103.3168884797831
25,20.675623922324885,-103.31773208277274
26,20.675895194356034,-103.31864295386761
27,20.676050057828512,-103.31916295946557
28,20.676155771397678,-103.31951793148298
29,20.67617286029427,-103.31957328121389
30,20.676445288434426,-103.32045566600675
31,20.676731989496364,-103.3213842990917
32,20.676884737121597,-103.32187906097582
33,20.677010207757668,-103.32228457985323
34,20.67729047316705,-103.32319040597426
35,20.67769001919637,-103.32448178230574
36,20.677888989340268,-103.32512488940807
37,20.677876851567007,-103.3258242622041
38,20.677878809645556,-103.32724226579818
39,20.677839134889076,-103.32799643429696
40,20.677826907020915,-103.32870032041082
41,20.677807516886055,-103.32981615598463
42,20.67780285687947,-103.32993174908407
43,20.67777787210139,-103.33055147225333
44,20.67777444100501,-103.33066526196222
45,20.677766829072464,-103.33091769700022
46,20.67775003056938,-103.33147474328733
47,20.677727324211613,-103.33222760153136
48,20.677704980342792,-103.33380609096422
49,20.6776793946655,-103.33442683207359
50,20.67764645239751,-103.33498837703472
51,20.677625117067507,-103.33581340808892
52,20.67760509859248,-103.33658737734366
53,20.677584623502803,-103.33737886103786
54,20.677560960921383,-103.33830162728395
55,20.67755937813108,-103.33866767645245
56,20.67753054639456,-103.33944703752047
57,20.677519510483087,-103.34027244165486
58,20.677510980053544,-103.34048666794205
59,20.677511646392304,-103.34078399588567
60,20.677470905527194,-103.34142439971177
61,20.677459279194323,-103.34174015659015
62,20.67743019175095,-103.34253006647678
63,20.677419602758864,-103.34286239779888
64,20.67741908329596,-103.34287870041663
65,20.677395015325523,-103.3436339866959
66,20.677390360299178,-103.34378005582849
67,20.677374688676274,-103.34427178382157
68,20.67736239178459,-103.34465759200995
69,20.67735951091447,-103.3449441224536
70,20.67735146356494,-103.34574425816629
71,20.677343509351118,-103.34653477029339
72,20.677340325958866,-103.3468510436927
73,20.67732934743054,-103.34740015845183
74,20.677315762460797,-103.34807951854886
75,20.677299196315378,-103.34890778028121
76,20.677283390482895,-103.34969784245422
77,20.677280230561067,-103.34985577089927
78,20.6772666337005,-103.3504185841488
79,20.67724437172623,-103.3513399066469
80,20.67721921681143,-103.35238070880267
81,20.677207791867385,-103.35285333767226
82,20.677207450792427,-103.3528674464897
83,20.677193677145304,-103.35336701407424
84,20.67714104508972,-103.35449399697016
85,20.677141470316716,-103.35477499158925
86,20.677137102795893,-103.35552531446342
87,20.677116190548993,-103.35645362618644
88,20.677095617827188,-103.35736664891408
89,20.677071250524605,-103.35844779764173
90,20.67706443936696,-103.35874994677062
91,20.67705162396846,-103.35936017004668
92,20.677031327588434,-103.36032639977905
93,20.677012423125884,-103.3612261333248
94,20.67701021736392,-103.36128623286125
95,20.67697500763883,-103.36224550073952
96,20.676939811814464,-103.36320424365745
97,20.676912769900536,-103.36394077276638
98,20.676872248397476,-103.36504427828054
99,20.6768692380713,-103.36512624953566
100,20.676854345268993,-103.36615905792027
101,20.67685384468618,-103.3661937734489
102,20.676838789281383,-103.36718891723774
103,20.676813395870013,-103.36862911455916
104,20.676810354687586,-103.36881213409194
105,20.676801823400954,-103.36957136186592
106,20.676807790907045,-103.36963685742305
107,20.67681351350017,-103.36969966523277
108,20.676801681634537,-103.3705682540811
109,20.676801117382475,-103.3706096683397
110,20.67677623439033,-103.3716421084542
111,20.67677474297005,-103.37170398198717
112,20.676763433459683,-103.37258653370743
113,20.676762652399855,-103.37264747165212
114,20.67672664431022,-103.37349633962684
115,20.67670718185058,-103.37358326737001
116,20.676675273416446,-103.3737257837262
117,20.676668356724768,-103.37466362630364
118,20.676669202001946,-103.37473727519496
119,20.676684685770415,-103.37608685934548
120,20.676663250133707,-103.3760859424568
121,20.676684685770415,-103.37608685934548
122,20.67669848639476,-103.3772905154853
123,20.676700797207378,-103.37749213048617
124,20.676697019739755,-103.37856725792363
125,20.67669263069037,-103.37990099788811
126,20.67668756044116,-103.3812577602359
127,20.676687144404127,-103.38136896195019
128,20.676654747511062,-103.3825883370467
129,20.676652428325884,-103.38393643750423
130,20.67665666366672,-103.38474816066194
131,20.67553634356503,-103.38472964650917
132,20.67437672240853,-103.3847253960131
133,20.67437298265125,-103.38394735855711
134,20.674366515001175,-103.38260351764056
135,20.67436338187836,-103.38195330253501
136,20.674358794199012,-103.38129393376124
137,20.674349083522372,-103.3798994511457
138,20.674339893336924,-103.3785812023115
139,20.674332520522878,-103.37752468270199
140,20.67433445985288,-103.37727902177568
141,20.674343910480953,-103.37608124550636
142,20.67435424531825,-103.37477019353291
143,20.67436189996573,-103.37379832658138
144,20.674366015216965,-103.37365703229261
145,20.674397762483636,-103.37256687764673
146,20.674426382891312,-103.37158389089365
147,20.674457942296225,-103.37049973803073
148,20.67446742160597,-103.37017405155724
149,20.6745188724114,-103.3685320580546
150,20.674562350385994,-103.36714411708012
151,20.674562855421865,-103.3671251283488
152,20.674590392695425,-103.3660896409941
153,20.674618998263373,-103.36501373362321
154,20.674648702793412,-103.36389622382107
155,20.67467328637905,-103.36297116130821
156,20.674690925157435,-103.36228962848422
157,20.674692109752552,-103.36224385396952
158,20.674714795232394,-103.36136716232869
159,20.674741108547913,-103.36035005442679
160,20.67476627524656,-103.35937704959109
161,20.674775478773647,-103.35902116593795
162,20.67479057525648,-103.3584609324056
163,20.67481846527009,-103.35742574984887
164,20.67483467733967,-103.35682390639374
165,20.67484581525982,-103.35641038607109
166,20.674901693528547,-103.35471636767399
167,20.674892843169925,-103.3545084374434
168,20.67490659045794,-103.35342929535378
169,20.674930055425317,-103.3527730286085
170,20.674936589260255,-103.35234324296412
171,20.675257651509558,-103.35232592467224
172,20.675705948329963,-103.35230174306125
173,20.676414332994447,-103.35228956927443
174,20.677122116433793,-103.35233458186222
175,20.67721921681143,-103.35238070880267
176,20.67799743708486,-103.35235519468485
177,20.67798311529021,-103.35190094002127
178,20.677977469951735,-103.35131067283702
179,20.677969730491206,-103.35050179097345
180,20.677970840644274,-103.35037996620234
181,20.677974560657987,-103.34997167439953
182,20.67797673933353,-103.34973250349509
183,20.677978985746122,-103.34948585833338
184,20.677995976495893,-103.34893683172184
185,20.67801677548076,-103.34826467126625
186,20.678020416399054,-103.34814699901032
187,20.678041985111616,-103.34744985786065
188,20.678069049511393,-103.34657495622668
189,20.678070766547847,-103.34651944531018
190,20.67807865623612,-103.34579211151933
191,20.678080837671793,-103.34559095952278
192,20.67810479281191,-103.34498903572316
193,20.678132470377136,-103.34429351184758
194,20.6781866674534,-103.34293135963084
195,20.67821334251387,-103.34226082683207
196,20.67823293970702,-103.34179038178638
197,20.678242380236252,-103.34156374385026
198,20.678259600910444,-103.34115031009937
199,20.678254948102143,-103.34066696396681
200,20.678251441210907,-103.34030275178647
201,20.67825666667728,-103.34009802604616
202,20.67827847318262,-103.33982481519239
203,20.678314267526837,-103.3389431420132
204,20.67832375201226,-103.33876300062416
205,20.678348497129036,-103.33829299293409
206,20.678396208201125,-103.33738670139209
207,20.67843743417525,-103.3366035232529
208,20.67847838873299,-103.33582543360018
209,20.67848002823284,-103.33579428357955
210,20.678540785098384,-103.33486457459313
211,20.67857373526642,-103.33436033450307
212,20.678614834609586,-103.3335071449676
213,20.67867788472624,-103.33219810282098
214,20.67869210658405,-103.33190280079238
215,20.678694922502416,-103.33184432992965
216,20.678714397122214,-103.33139546832695
217,20.67875071814681,-103.33055824906585
218,20.6787905783482,-103.32963934107546
219,20.678803537491408,-103.32934056591408
220,20.678846442377793,-103.32835909267334
221,20.678877261478632,-103.32765400896291
222,20.67891060984913,-103.32689098530899
223,20.678922625947802,-103.32661603321243
224,20.67895919199177,-103.32599130471425
225,20.67899070627408,-103.32545285379756
226,20.67903280301483,-103.32473354628692
227,20.67904200318072,-103.32457633602438
228,20.67906953200917,-103.32402877212166
229,20.679089717168686,-103.32362725571916
230,20.679152731984892,-103.32255611062133
231,20.678804689938758,-103.32267408543635
232,20.678332227789767,-103.32283518778958
233,20.678050224504023,-103.32192723655226
234,20.677766213451687,-103.32101283958764
235,20.67747786083629,-103.32008448367105
236,20.677408014857996,-103.31985961630284
237,20.677224470031614,-103.31917087902114
238,20.677105919819926,-103.31872603508967
239,20.676968061980848,-103.31828350121464
240,20.676686247329645,-103.31737886886324
241,20.67639432883497,-103.31644182211198
242,20.676116109978462,-103.3155487688299
243,20.675936742954008,-103.3149730289446
244,20.675830808129824,-103.31462056776495
245,20.675557824613186,-103.31371232336816
246,20.67528223469466,-103.31279542626528
247,20.675005119844133,-103.31187347497274
248,20.674736104358868,-103.31097848850362
249,20.6745868970356,-103.31048209916386
250,20.67444630307434,-103.31002464591876
251,20.67416516731767,-103.30910992324596
252,20.673890663477245,-103.30821679675059
253,20.673692932152644,-103.30757346862687
254,20.673612353599935,-103.30730365670107
255,20.673336740911154,-103.30638079853057
256,20.673059098310677,-103.30545116312743
257,20.67281729784533,-103.30464155465572
258,20.672796842540144,-103.30457501578215
259,20.672625851700058,-103.30401880513654
260,20.672506577575714,-103.30363082625459
261,20.671484695462038,-103.3039715528054
