,lat,lon
0,20.659586431336134,-103.2742390601665
1,20.659777855660977,-103.2758205003176
2,20.659969210344993,-103.27756915799819
3,20.659980836774295,-103.27765338958812
4,20.659993445014297,-103.27775363062557
5,20.660013015415256,-103.27777494793659
6,20.660084851945786,-103.27788418579837
7,20.66040246522497,-103.27836713619435
8,20.660436236985333,-103.27841848535418
9,20.660640417457017,-103.27872894919852
10,20.660840937207784,-103.27900844562954
11,20.66097365281454,-103.27921434439641
12,20.661204750760472,-103.27957286964154
13,20.661544858095493,-103.28006823853474
14,20.661653343099367,-103.28035354606597
15,20.661812408385018,-103.28133269952879
16,20.661900298903547,-103.28188483511639
17,20.6621605041952,-103.28359335353176
18,20.662378841590996,-103.2849410492808
19,20.662464964325185,-103.2856118123188
20,20.66252645594043,-103.28602758000054
21,20.66253362148218,-103.28607599682427
22,20.662630630311295,-103.28673187869758
23,20.662641473811412,-103.28717061547879
24,20.66260917112289,-103.28798384521369
25,20.662644777360793,-103.28878645393765
26,20.662686449553217,-103.28910179652958
27,20.66268949686185,-103.28912488337517
28,20.662750583283632,-103.28958716408287
29,20.66285448301643,-103.29037637336083
30,20.6629806369889,-103.29116108147763
31,20.663065740409827,-103.29164562169115
32,20.66307422946514,-103.29170105337771
33,20.663147469806923,-103.29230952361613
34,20.663153936148706,-103.29236321975041
35,20.663197243455407,-103.29272302468917
36,20.663404783017086,-103.29418248296001
37,20.663692777130272,-103.29612470261236
38,20.663753161491048,-103.29658087409604
39,20.663958866294596,-103.29820365960366
40,20.664036098097657,-103.29864673780632
41,20.664052050987046,-103.29875484839175
42,20.664083576712482,-103.29898384331293
43,20.664132948834478,-103.29937654345379
44,20.66420309634658,-103.29984441435418
45,20.664307278736775,-103.30060190683926
46,20.664385866917264,-103.30147307483927
47,20.664485614855824,-103.30232219854047
48,20.664579050923862,-103.30329039722284
49,20.664645307090698,-103.30402954225092
50,20.664998167974378,-103.30521343403336
51,20.665267886776356,-103.30613118568975
52,20.66556594919262,-103.30704829276061
53,20.665834765242618,-103.30794220197636
54,20.666104531797224,-103.30885058980452
55,20.666391513963354,-103.30978511508614
56,20.66667825447533,-103.31069454796014
57,20.666950449827393,-103.31160517226216
58,20.667081791859964,-103.31206022588584
59,20.667217353261123,-103.31253672400486
60,20.66749697208964,-103.3134444401627
61,20.667757716905864,-103.31438825617134
62,20.668073762632655,-103.31527347401905
63,20.6683464569512,-103.31617652655194
64,20.668627379874856,-103.31708369576862
65,20.66889444824573,-103.31798877816672
66,20.669162744486965,-103.31891650146241
67,20.669436059007833,-103.31981741516051
68,20.669715050103857,-103.3207284600429
69,20.669986216072562,-103.32166756385625
70,20.670252936787474,-103.32258943230978
71,20.670529668773767,-103.32351763365406
72,20.67078498534128,-103.3244353824239
73,20.671012223939304,-103.32535980113788
74,20.6713622085298,-103.32666765313814
75,20.67174004831341,-103.32796781815381
76,20.67208310241195,-103.32924573272362
77,20.67242762521195,-103.330541935396
78,20.6727197016475,-103.33150678411828
79,20.67296791295767,-103.33243290741046
80,20.67321843004896,-103.333296233905
81,20.673474209654508,-103.33421101574339
82,20.67369291707965,-103.33500372526348
83,20.67393287202027,-103.33577638342959
84,20.674155082330962,-103.33657897098789
85,20.67437586808964,-103.33750584628251
86,20.67458243286325,-103.33837763450616
87,20.67480759723255,-103.33928178814955
88,20.67500854988025,-103.34014108245063
89,20.67513907420551,-103.34070078901645
90,20.675322412543128,-103.34169228283073
91,20.67529845634479,-103.34212236615278
92,20.675276010360257,-103.34223334109232
93,20.67523204651458,-103.34316920120419
94,20.675188454182656,-103.34402296345499
95,20.67518839738304,-103.34482969103865
96,20.67516720723597,-103.34561089646576
97,20.67510876518544,-103.3464452904813
98,20.675129640140344,-103.34725623391458
99,20.67509768665934,-103.34801546336257
100,20.67504675810077,-103.34877353207747
101,20.67504738364226,-103.34961800617171
102,20.674983834065547,-103.35055222638996
103,20.67498236457573,-103.35142224246934
104,20.67493658253303,-103.35234324355422
105,20.67493004880869,-103.35277302942012
106,20.67490659033064,-103.35342929536988
107,20.6748928392161,-103.35450843796349
