,lat,lon
0,20.731167876232046,-103.35210686411355
1,20.73021017785902,-103.35254550358314
2,20.729135610068003,-103.35303441657317
3,20.72859305852877,-103.35316416249869
4,20.728146997541003,-103.35323057555374
5,20.72774319566926,-103.35323494299536
6,20.726603801558376,-103.35320931072066
7,20.725762474188183,-103.3531903826594
8,20.725471770891488,-103.35318384242677
9,20.725206688460858,-103.35318044035954
10,20.724879650159085,-103.3531763371921
11,20.722721476185612,-103.35313122599946
12,20.721828990093652,-103.35318740170086
13,20.72091791279435,-103.35337280187407
14,20.719889139075747,-103.35355312907058
15,20.71931284373752,-103.3537070508193
16,20.718576345894377,-103.35386950387665
17,20.718486378818522,-103.35388775038558
18,20.71817746510942,-103.35395399384157
19,20.716814854644905,-103.3542497784376
20,20.716781201305917,-103.35425682139929
21,20.715677476575678,-103.35463261454946
22,20.715419150681683,-103.3544686029178
23,20.71411678274405,-103.35468053308757
24,20.713646303748376,-103.35485284017057
25,20.713263151211585,-103.35498580023831
26,20.712658574539976,-103.35521669154228
27,20.712641212986465,-103.35522332391916
28,20.71236007966119,-103.3553306885166
29,20.71164564287465,-103.35560808619871
30,20.71082800721586,-103.35595604535717
31,20.710146531342414,-103.35611334762973
32,20.709619269807337,-103.35616098649449
33,20.709164400646316,-103.35620208570826
34,20.708763798680206,-103.35601951831127
35,20.708688858702324,-103.35598536166277
36,20.70833226789214,-103.3558228501881
37,20.70726650197121,-103.35523472219585
38,20.70705203882263,-103.35512995948126
39,20.706267396075855,-103.35482211196346
40,20.704861625211116,-103.35481019286935
41,20.704555523151615,-103.3547699814273
42,20.70423900183796,-103.35475865532912
43,20.7039316601764,-103.35476077218404
44,20.703576014918994,-103.35473228653443
45,20.703336063664715,-103.35474229507676
46,20.703054791042675,-103.35475758507015
47,20.702624459779397,-103.35480569056162
48,20.701577099625375,-103.35485837230526
49,20.70038501947621,-103.35490352108827
50,20.69937972888222,-103.35491674964344
51,20.698650149525797,-103.3549982197069
52,20.697556895493616,-103.35507215317088
53,20.696813521038386,-103.35505986210651
54,20.69652192706578,-103.35504434152558
55,20.69610064213491,-103.35506456173935
56,20.695482609541575,-103.35486477536057
57,20.695023548070843,-103.35466276097499
58,20.694239453352793,-103.35436881442939
59,20.693920324167948,-103.3542604140637
60,20.693633482193178,-103.35413717618145
61,20.69322761967007,-103.35408015511103
62,20.692239167239272,-103.35401972230646
63,20.69138340262551,-103.35399236310069
64,20.69099576175874,-103.35397997044555
65,20.69034779086833,-103.3539435833862
66,20.68973480607391,-103.35390916116921
67,20.688755999725068,-103.35388832746811
68,20.68781451083489,-103.35390642258129
69,20.687021855727757,-103.3539040846779
70,20.686595809652978,-103.35392898193942
71,20.685946120282424,-103.35394534468763
72,20.68521642521768,-103.35397600580627
73,20.68449035468282,-103.35398610373639
74,20.683759310371357,-103.35402967452927
75,20.682735222746377,-103.35405829195098
76,20.681848068184074,-103.35402631666994
77,20.681011884041904,-103.35414718533927
78,20.680597347920763,-103.35413257394747
79,20.680563290456828,-103.35413137467448
80,20.680129597559787,-103.35411608867854
81,20.679367698220087,-103.35418832770748
82,20.67864462181303,-103.35418851096603
83,20.678062320299837,-103.3544907181201
84,20.67761079070277,-103.3547086311883
85,20.677141464233987,-103.35477499197079
86,20.67674565932614,-103.35477043542976
87,20.676621213675467,-103.35476900255586
88,20.676323908278775,-103.35476558061072
89,20.67568288531285,-103.35476634054616
90,20.674901689076858,-103.35471636780149
91,20.674102444193974,-103.35474586697701
92,20.673704557037368,-103.35474841117158
93,20.673647001142832,-103.35474877889511
94,20.6734515441507,-103.35475002874122
95,20.672679981904782,-103.3547781728214
96,20.67215542420822,-103.35477711813184
97,20.671481251151768,-103.35482068255365
98,20.66976094283117,-103.35479297815492
99,20.66892309100807,-103.35486806937
100,20.668236140946316,-103.35499645641977
101,20.667358599578883,-103.35520913305827
102,20.666543413382733,-103.3554501805108
