,lat,lon
102,20.696578280904863,-103.35057526139792
103,20.69636351362083,-103.35023997730634
104,20.695900489618136,-103.34957487952542
105,20.69567281542144,-103.3491617044817
106,20.69524389069482,-103.34863636372414
107,20.69451762925296,-103.3484416107605
108,20.693597096347165,-103.34838391406643
109,20.69293287909147,-103.3483422821988
110,20.69201820306874,-103.34828495357246
111,20.691261701940096,-103.34823753834536
112,20.690508610871603,-103.3481915464367
113,20.689770102513204,-103.3481487219941
114,20.689072401420812,-103.34810826363828
115,20.688607963082635,-103.34808099756287
116,20.68810626678107,-103.34805223910358
117,20.687296772535802,-103.34800529964878
118,20.686944745003778,-103.34798488573733
119,20.686799497714848,-103.34797510833891
120,20.68626530331502,-103.34793914847008
121,20.685373508926187,-103.34787911664989
122,20.684478044648664,-103.34781883785841
123,20.68357103754082,-103.34775778300644
124,20.683361965991214,-103.34774370920736
125,20.68277348273626,-103.347718164108
126,20.681866834050386,-103.34767848906719
127,20.68107949310182,-103.34764143397744
128,20.680309684322694,-103.34760520470512
129,20.680185982794868,-103.34759938226641
130,20.679565144078737,-103.3475560845684
131,20.67879694844239,-103.3475025106885
132,20.678041977088785,-103.34744985837465
133,20.677329345269587,-103.34740015926727
134,20.676550286613192,-103.347345118031
135,20.675788200314123,-103.34729092707485
136,20.675129640140344,-103.34725623391458
137,20.674306403896654,-103.34718556082456
138,20.67383385572189,-103.34715195947898
139,20.673573766221033,-103.34715122735075
140,20.672821320538624,-103.34714910970659
141,20.671639065785655,-103.34714578136308
142,20.67163816850257,-103.34622798199075
143,20.67153625061729,-103.3460512758232
144,20.671409152194748,-103.3457601299195
145,20.67105396546559,-103.34494655195361
146,20.670929377514604,-103.34466115784952
147,20.670730603391345,-103.34420586991673
148,20.670661549256668,-103.34424393681155
149,20.670473698659887,-103.34385201804015
150,20.670276030212356,-103.34343962476002
151,20.669879556759533,-103.34261247741061
152,20.669730584317122,-103.34230167284235
153,20.669659605800206,-103.34212826769428
154,20.669406105422354,-103.34150891678149
155,20.66923655353692,-103.34103473500669
156,20.668990294645607,-103.3403460034211
157,20.668760770724166,-103.33970409520494
158,20.66872041606113,-103.33959583366226
159,20.668362209763433,-103.33863484421624
160,20.668209532571993,-103.33822526657832
161,20.667910629416884,-103.33742342733139
162,20.667707791510235,-103.33687928575723
163,20.667412059320757,-103.33600040467553
164,20.667139877288523,-103.33519035359782
165,20.66624218482623,-103.33421947589991
166,20.666060701379546,-103.33402319761723
167,20.665530709416455,-103.3334500008215
168,20.665290017167017,-103.33308965508184
169,20.664936603378624,-103.3325605481242
170,20.664661315437943,-103.3321126964619
171,20.664363129961462,-103.33165015975015
172,20.663999404701492,-103.33102484401523
173,20.663810498647383,-103.33071438196248
174,20.66352060302681,-103.33023794727848
175,20.663229815903502,-103.3297600596119
176,20.66305653995529,-103.32947528846078
177,20.662788496019378,-103.32904026796395
178,20.66274223212999,-103.32896512550155
179,20.662511545664007,-103.32859046076815
180,20.66233781878258,-103.32832645181642
181,20.662261271550236,-103.32820522109363
182,20.662178816144387,-103.32807462564274
183,20.662036417878433,-103.32784908132899
184,20.66200074026866,-103.32779256948561
185,20.66189587255103,-103.32762647893388
186,20.66172936454186,-103.32736275786228
187,20.661525738068434,-103.32704025076708
188,20.661463106932047,-103.32694105339608
189,20.661293295297796,-103.32667210202027
190,20.661206517783903,-103.32653465795316
191,20.66113957468576,-103.32642864418291
192,20.66095615715637,-103.32613814815265
193,20.660683603278247,-103.3257064714904
194,20.660381434245036,-103.32522789825649
195,20.660121327783425,-103.32481595202395
196,20.659985815546708,-103.32460133310083
197,20.65980934569679,-103.32435124005363
198,20.65965140457581,-103.32412740601838
199,20.6594862548679,-103.32389335460476
200,20.65919217031031,-103.32347658326943
201,20.658916097694895,-103.32300787239707
202,20.658635697106515,-103.3225818963201
203,20.658376761979227,-103.32215817183143
204,20.65811651348066,-103.32173232210774
205,20.657841898236672,-103.32128294013084
206,20.657563573617892,-103.32082750446216
207,20.65707119491792,-103.32002180890746
208,20.6567965574497,-103.31957242388238
209,20.656594671491554,-103.31923617014414
210,20.656313212683607,-103.31876737429737
211,20.65610283384881,-103.31841533212106
212,20.655986045670378,-103.31821984716969
213,20.655564340162783,-103.31755871530783
214,20.655546874277597,-103.31753134497453
215,20.655404586712432,-103.31730826962485
216,20.655260592742582,-103.31708253017196
217,20.65509999849047,-103.31686077724315
218,20.65502621773478,-103.31674332916378
219,20.654720688966595,-103.31625698753555
220,20.654491491068484,-103.31589214849308
221,20.654263173349346,-103.31552871449641
222,20.653974500418546,-103.31506768522414
223,20.65394655902966,-103.31502307016743
224,20.653517514814816,-103.31435345479777
225,20.652906066134165,-103.3133449350826
226,20.652884486936365,-103.31330990102931
227,20.65256488678499,-103.31279605442337
228,20.652253368299153,-103.31229590656403
229,20.65192161285404,-103.31176328429703
230,20.651623160029867,-103.31128411978732
231,20.651562590276654,-103.31118688975542
232,20.651545573651116,-103.3111575246155
233,20.651325875050325,-103.3107785869132
234,20.651051018558693,-103.31030449932474
235,20.651016249350995,-103.31025181774956
236,20.65098225956342,-103.31020032333116
237,20.65035739251485,-103.30925358039012
238,20.650134407260232,-103.30891573255442
239,20.650104185611294,-103.308869944482
240,20.64938907405127,-103.30772723006153
241,20.648907945852745,-103.30693051232618
242,20.64863729940794,-103.30648234096064
243,20.64856288390121,-103.30637267275502
244,20.648146144531513,-103.3059401071064
245,20.648104587754442,-103.30601782987841
246,20.647893975812558,-103.30591499832161
247,20.647503245963676,-103.3056779180627
248,20.647201399541068,-103.3054912984875
249,20.64710224723929,-103.30542999748047
250,20.647072419731185,-103.30541155455188
251,20.646709458456733,-103.30521418979515
252,20.64668739944868,-103.30520219695708
253,20.646310063722158,-103.30498340350636
254,20.645952986043092,-103.30477811792224
255,20.645579479673696,-103.30456757907561
256,20.645220252128553,-103.30436509251577
257,20.644761956996568,-103.30409527728474
258,20.644411653342402,-103.30390930686683
259,20.643948121125966,-103.30364803352337
260,20.64347976793652,-103.3034045239804
261,20.64296464972297,-103.30309661954618
262,20.6423211492702,-103.3027294731606
263,20.641808686542305,-103.30241705458961
264,20.641684931757194,-103.30235344351098
265,20.64094167633052,-103.30197140329737
266,20.640511828307627,-103.3017204782015
267,20.63980709226424,-103.30130944009461
268,20.639565069356667,-103.30115787207805
269,20.639057465500972,-103.30085294269405
270,20.638135032363838,-103.30029881927864
271,20.638091016078853,-103.30027237855634
272,20.636898922887298,-103.29949582353176
273,20.635977371220427,-103.29882708777507
274,20.63585714843916,-103.29873884486311
275,20.635650680521156,-103.29860498848613
276,20.63523730526173,-103.29834404180008
277,20.634837146284475,-103.29809239155651
278,20.634487913177722,-103.2978469553364
279,20.633836813014632,-103.29739158563073
280,20.633415530572847,-103.29709382381893
281,20.63213976033285,-103.29623840421192
282,20.631757281802905,-103.29589759844777
283,20.630843669724598,-103.29527576516051
284,20.63064552369883,-103.295228396984
285,20.630445361739287,-103.29517355068685
286,20.630247298942553,-103.29511814570964
287,20.630036549809063,-103.29506965744004
288,20.629918389919496,-103.29504047314286
289,20.62988277668679,-103.29501708311432
290,20.629694772750423,-103.29497775369245
291,20.629231851164448,-103.29483982524965
292,20.62910005492848,-103.2947689165766
293,20.628928846843124,-103.29464395573378
294,20.628692438629372,-103.29444675762427
295,20.62846313776663,-103.29425764547221
296,20.628316090906704,-103.29403831621386
297,20.628258684792005,-103.29395862501724
298,20.62813224123134,-103.2937831172461
299,20.627909435337827,-103.29346336507551
300,20.62770224419731,-103.29319177440865
301,20.627488359562378,-103.2930088674734
302,20.627251424608247,-103.29281520482817
303,20.626755797477585,-103.29246115994734
304,20.62615703109663,-103.29203040409534
305,20.62553550170637,-103.29155683444598
306,20.62541550622642,-103.29146540616438
307,20.624886443921312,-103.29111392956008
308,20.624688230944308,-103.29047201960424
309,20.62444076275301,-103.28977121427442
310,20.624087655668603,-103.28872620453835
311,20.62382623683958,-103.28796464699803
312,20.62337355200873,-103.28662671517293
313,20.623206389348542,-103.28614248841954
314,20.62279019854099,-103.2848014469265
315,20.622715006762295,-103.28459664736016
316,20.622666785151143,-103.28446530977713
317,20.62261714276261,-103.28433008215553
318,20.622399235992567,-103.28360768502986
319,20.62237228808959,-103.28351834105023
320,20.62236660890704,-103.28349950873381
321,20.622057071732282,-103.28260754398532
322,20.621747974952573,-103.28164405891842
